ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,total_conversion,approved_conversion,ctr,conversion_rate,cpa,roas
1121132,1178,144537,30-34,M,21,114923,12,23.73000026,4,2,0.00010441774057412354,0.16666666666666666,11.86500013,0.168562998574531
1121133,1178,144538,30-34,M,22,25002,1,1.710000038,1,0,3.999680025597952e-05,0.0,,0.5847953086419756
1121134,1178,144538,30-34,M,22,68905,5,9.440000057,1,0,7.256367462448299e-05,0.0,,0.10593220275019749
1121136,1178,144538,30-34,M,22,169588,16,27.79999924,1,0,9.43462980871288e-05,0.0,,0.035971224004968716
1121138,1178,144538,30-34,M,22,328991,35,67.65000057,5,2,0.00010638588897568627,0.05714285714285714,33.825000285,0.07390982938464741
1121141,1178,144539,30-34,M,23,23198,2,2.980000019,1,0,8.621432882145013e-05,0.0,,0.33557046765911447
1121142,1178,144539,30-34,M,23,26890,2,3.24000001,1,0,7.437709185570845e-05,0.0,,0.3086419743560433
1121143,1178,144539,30-34,M,23,221695,31,52.26000011,5,2,0.00013983175082884144,0.06451612903225806,26.130000055,0.09567546860841367
1121152,1178,144541,30-34,M,24,88443,7,13.0400002,1,1,7.914702124532185e-05,0.14285714285714285,13.0400002,0.07668711538823443
1121153,1178,144541,30-34,M,24,187856,23,38.38999975,5,1,0.00012243420492291968,0.043478260869565216,38.38999975,0.1302422514342423
1121164,1178,144545,30-34,M,25,570699,80,138.7699997,9,2,0.00014017897350442177,0.025,69.38499985,0.06485551646217955
1121167,1178,144545,30-34,M,25,1063508,145,260.3800013,23,7,0.00013634124049842597,0.04827586206896552,37.19714304285714,0.08833243676614115
1121168,1178,144545,30-34,M,25,50523,6,8.549999952,1,0,0.00011875779348019714,0.0,,0.11695906498409767
1121172,1178,144547,30-34,M,26,87935,9,15.63000023,1,0,0.00010234832546767499,0.0,,0.06397952561002618
1121173,1178,144547,30-34,M,26,278225,33,60.19999957,3,0,0.00011860903944649115,0.0,,0.0498338873991457
1121175,1178,144547,30-34,M,26,209461,20,34.19000006,1,0,9.548316870443663e-05,0.0,,0.029248318170374404
1121177,1178,144547,30-34,M,26,26316,2,3.24000001,3,0,7.599939200486396e-05,0.0,,0.9259259230681298
1121181,1178,144549,30-34,M,27,41030,3,5.140000105,2,1,7.3117231294175e-05,0.3333333333333333,5.140000105,0.3891050504171147
1121182,1178,144549,30-34,M,27,876671,120,216.5599982,22,4,0.0001368814526772301,0.03333333333333333,54.13999955,0.10158847517020343
1121183,1178,144549,30-34,M,27,399392,53,93.07000041,5,0,0.00013270170659402292,0.0,,0.05372300395372911
1121184,1178,144549,30-34,M,27,283858,30,56.05999923,1,0,0.00010568664613997139,0.0,,0.017838030926423186
1121185,1178,144549,30-34,M,27,260699,31,54.09999871,5,2,0.00011891108136203054,0.06451612903225806,27.049999355,0.09242144397825625
1121193,1178,144552,30-34,M,28,57781,5,7.800000072,2,1,8.653363562416712e-05,0.2,7.800000072,0.2564102540433925
1121195,1178,144552,30-34,M,28,38757,3,5.220000029,1,0,7.740537193281214e-05,0.0,,0.19157088016177096
1121196,1178,144552,30-34,M,28,1392288,206,358.5500029,31,7,0.00014795789376910524,0.03398058252427184,51.22142898571428,0.08645934946107346
1121197,1178,144552,30-34,M,28,1109387,159,280.9899995,13,2,0.00014332239335777326,0.012578616352201259,140.49499975,0.04626499171903803
1121202,1178,144554,30-34,M,29,581281,65,115.1200008,10,5,0.00011182199314961266,0.07692307692307693,23.02400016,0.08686587847904184
1121203,1178,144554,30-34,M,29,1048861,128,219.770002,22,8,0.0001220371431486155,0.0625,27.47125025,0.10010465395545658
1121205,1178,144554,30-34,M,29,297452,30,52.01999986,4,1,0.00010085660879738579,0.03333333333333333,52.01999986,0.07689350270598021
1121206,1178,144554,30-34,M,29,227925,22,35.30999994,22,12,9.652297905012614e-05,0.5454545454545454,2.942499995,0.6230529605602713
1121207,1178,144554,30-34,M,29,374175,38,63.32000101,8,3,0.00010155675820137636,0.07894736842105263,21.10666700333333,0.12634238585587793
1121211,1178,144556,30-34,M,30,223586,32,54.24000037,1,0,0.0001431216623581083,0.0,,0.018436578045325704
1121213,1178,144556,30-34,M,30,283170,39,65.22999996,2,1,0.00013772645407352473,0.02564102564102564,65.22999996,0.03066073894260968
1121215,1178,144556,30-34,M,30,41636,3,4.210000038,1,0,7.20530310308387e-05,0.0,,0.23752968906742797
1121216,1178,144556,30-34,M,30,198658,30,48.60999978,8,1,0.0001510132992378862,0.03333333333333333,48.60999978,0.1645751910349011
1121220,1178,144558,30-34,M,31,100596,10,13.91999972,4,2,9.940753111455723e-05,0.2,6.95999986,0.28735632761923646
1121223,1178,144558,30-34,M,31,64020,5,11.0599997,1,0,7.810059356451109e-05,0.0,,0.09041591565323459
1121224,1178,144558,30-34,M,31,14289,0,0.0,1,0,0.0,,,
1121229,1178,144561,30-34,M,32,404866,43,87.42000079,4,0,0.00010620797992422184,0.0,,0.04575611946754365
1121231,1178,144561,30-34,M,32,22256,1,1.659999967,1,1,4.4931703810208485e-05,1.0,1.659999967,0.6024096505298304
1121233,1178,144561,30-34,M,32,57690,4,6.74000001,1,0,6.933610677760443e-05,0.0,,0.14836795230212468
1121241,1178,144562,30-34,M,36,24952,5,8.220000267,3,2,0.00020038473869830073,0.4,4.1100001335,0.3649634917949815
1121242,1178,144562,30-34,M,36,38900,3,5.580000043,1,0,7.712082262210797e-05,0.0,,0.1792114681530299
1121243,1178,144562,30-34,M,36,53520,6,9.2299999,1,1,0.00011210762331838565,0.16666666666666666,9.2299999,0.10834236303729539
1121244,1178,144562,30-34,M,36,181683,20,34.22999972,2,1,0.00011008184585239125,0.05,34.22999972,0.05842827976511593
1121245,1178,144562,30-34,M,36,29185,2,3.149999976,1,0,6.85283536063046e-05,0.0,,0.31746031987906276
1121246,1178,144562,30-34,M,36,105047,13,20.2099994,3,1,0.0001237541291041153,0.07692307692307693,20.2099994,0.148441370067532
1121250,1178,144565,30-34,M,63,287976,31,59.43999982,3,2,0.00010764785954385087,0.06451612903225806,29.71999991,0.05047106340990565
1121251,1178,144565,30-34,M,63,212175,22,38.58999968,2,1,0.00010368799340167315,0.045454545454545456,38.58999968,0.0518268985899095
1121252,1178,144565,30-34,M,63,11139,0,0.0,1,1,0.0,,0.0,
1121254,1178,144565,30-34,M,63,124005,11,21.84999979,4,1,8.870610056046127e-05,0.09090909090909091,21.84999979,0.18306636331551196
1121255,1178,144565,30-34,M,63,20423,1,1.960000038,1,0,4.896440287910689e-05,0.0,,0.5102040717409415
1121261,1178,144567,30-34,M,64,103001,14,22.32000005,1,0,0.00013592101047562644,0.0,,0.044802867283147696
1121262,1178,144567,30-34,M,64,447420,66,110.2399991,7,2,0.00014751240445219258,0.030303030303030304,55.11999955,0.06349782345018179
1121263,1178,144567,30-34,M,64,156101,19,29.75000048,2,2,0.00012171606844286712,0.10526315789473684,14.87500024,0.06722688967163337
1121264,1178,144567,30-34,M,64,93015,12,18.47000015,1,0,0.00012901144976616675,0.0,,0.054141851211625465
1121265,1178,144568,30-34,M,65,145398,23,36.24000025,1,0,0.00015818649499993123,0.0,,0.02759381879419275
1121269,1178,144568,30-34,M,65,296413,50,76.43999958,3,1,0.0001686835597628984,0.02,76.43999958,0.03924646803353632
1121273,1178,144569,30-34,M,2,9370,0,0.0,1,1,0.0,,0.0,
1121274,1178,144569,30-34,M,2,63785,7,11.80000019,6,2,0.00010974367014188289,0.2857142857142857,5.900000095,0.508474568083884
1121275,1178,144569,30-34,M,2,118522,14,26.81999981,2,1,0.00011812153018005096,0.07142857142857142,26.81999981,0.07457121603909513
1121276,1178,144569,30-34,M,2,240123,38,65.67000115,5,4,0.00015825222906593704,0.10526315789473684,16.4175002875,0.07613826575972277
1121277,1178,144570,30-34,M,7,169108,20,32.24000025,2,1,0.00011826761596139745,0.05,32.24000025,0.062034738973055684
1121278,1178,144570,30-34,M,7,1044442,142,245.5999999,22,8,0.00013595776500753513,0.056338028169014086,30.6999999875,0.08957654726774289
1121279,1178,144570,30-34,M,7,93891,11,17.6400001,5,3,0.00011715712901130034,0.2727272727272727,5.880000033333334,0.2834467104112998
1121282,1178,144570,30-34,M,7,185823,25,38.54999936,4,1,0.0001345366289425959,0.04,38.54999936,0.10376135062016249
1121284,1178,144571,30-34,M,66,175631,23,40.75999951,1,0,0.00013095638013790276,0.0,,0.024533857017212706
1121285,1178,144571,30-34,M,66,37187,4,6.370000005,1,0,0.00010756447145507839,0.0,,0.15698587114836274
1121286,1178,144571,30-34,M,66,10991,0,0.0,1,0,0.0,,,
1121287,1178,144571,30-34,M,66,344618,51,89.76000047,3,1,0.00014798994829057102,0.0196078431372549,89.76000047,0.03342245971804193
1121289,1178,144572,35-39,M,10,98066,9,16.1500001,1,0,9.177492708991904e-05,0.0,,0.061919504260560344
1121290,1178,144572,35-39,M,10,770749,100,189.1299984,13,3,0.0001297439244163794,0.03,63.0433328,0.06873579077870917
1121291,1178,144572,35-39,M,10,52553,5,8.529999852,1,0,9.514204707628489e-05,0.0,,0.11723329628962813
1121292,1178,144572,35-39,M,10,362296,39,67.77000129,7,3,0.0001076467860533928,0.07692307692307693,22.59000043,0.10329053957142105
1121293,1178,144572,35-39,M,10,427729,50,96.8999989,4,1,0.00011689644611424524,0.02,96.8999989,0.041279670231244965
1121296,1178,144573,35-39,M,15,180351,21,37.13000011,1,1,0.00011643960942828152,0.047619047619047616,37.13000011,0.02693239959702225
1121297,1178,144573,35-39,M,15,187329,29,53.15999961,2,1,0.00015480785142716824,0.034482758620689655,53.15999961,0.03762227266126197
1121300,1178,144573,35-39,M,15,782894,118,192.9299995,5,2,0.0001507228309324123,0.01694915254237288,96.46499975,0.025916135453055864
1121302,1178,144574,35-39,M,16,1206533,128,236.1199988,17,6,0.00010608909992515746,0.046875,39.35333313333333,0.07199728987970841
1121303,1178,144574,35-39,M,16,84494,7,12.57000017,2,0,8.284611925107108e-05,0.0,,0.1591089875060837
1121304,1178,144574,35-39,M,16,94257,7,12.5800004,1,1,7.426504132319085e-05,0.14285714285714285,12.5800004,0.07949125343430037
1121309,1178,144575,35-39,M,18,131060,16,28.04999959,2,1,0.0001220814893941706,0.0625,28.04999959,0.07130124881402895
1121310,1178,144575,35-39,M,18,341603,50,83.48000121,4,2,0.0001463687379794674,0.04,41.740000605,0.047915667729061355
1121311,1178,144575,35-39,M,18,140749,19,30.4799999,1,1,0.0001349920780964696,0.05263157894736842,30.4799999,0.03280839905777034
1121312,1178,144575,35-39,M,18,102525,13,20.29999983,2,1,0.00012679834186783711,0.07692307692307693,20.29999983,0.09852216831274722
1121316,1178,144576,35-39,M,19,447952,68,131.5799983,8,1,0.0001518019787834411,0.014705882352941176,131.5799983,0.06079951438941461
1121317,1178,144576,35-39,M,19,76355,9,14.62999988,2,0,0.00011787047344640168,0.0,,0.1367054009845966
1121319,1178,144577,35-39,M,20,256598,38,64.46999931,6,1,0.0001480915673543831,0.02631578947368421,64.46999931,0.09306654357400208
1121321,1178,144577,35-39,M,20,127476,21,30.15000057,3,2,0.000164736891650193,0.09523809523809523,15.075000285,0.09950248568104754
1121322,1178,144577,35-39,M,20,237603,37,62.25000024,5,2,0.00015572193953780045,0.05405405405405406,31.12500012,0.08032128483088982
1121327,1178,144578,35-39,M,21,271091,42,78.03999984,3,1,0.00015492952550988414,0.023809523809523808,78.03999984,0.038441824784093956
1121330,1178,144578,35-39,M,21,21743,2,3.400000095,1,0,9.198362691440924e-05,0.0,,0.29411763884083064
1121333,1178,144579,35-39,M,22,88970,10,14.8300004,2,0,0.00011239743733842868,0.0,,0.13486176305160452
1121334,1178,144579,35-39,M,22,108362,13,22.42999983,1,1,0.00011996825455417951,0.07692307692307693,22.42999983,0.04458314790812016
1121335,1178,144579,35-39,M,22,188596,27,44.14000034,3,0,0.00014316316358777492,0.0,,0.06796556359065946
1121336,1178,144579,35-39,M,22,275080,43,69.65999997,4,3,0.0001563181619892395,0.06976744186046512,23.21999999,0.05742176287284888
1121337,1178,144580,35-39,M,23,64647,10,16.26999998,1,0,0.00015468621900474887,0.0,,0.06146281507248041
1121338,1178,144580,35-39,M,23,31265,4,5.789999902,1,0,0.00012793858947705101,0.0,,0.17271157459857242
1121340,1178,144580,35-39,M,23,140147,24,42.08000016,2,0,0.00017124876023032957,0.0,,0.04752851692954937
1121341,1178,144580,35-39,M,23,223120,40,67.66999984,1,0,0.00017927572606669058,0.0,,0.014777597197641724
1121342,1178,144580,35-39,M,23,104869,18,34.07000089,1,0,0.00017164271615062603,0.0,,0.029351334719028822
1121344,1178,144581,35-39,M,24,165177,23,41.71999967,4,1,0.0001392445679483221,0.043478260869565216,41.71999967,0.0958772778437081
1121345,1178,144581,35-39,M,24,84194,11,19.56999981,1,0,0.0001306506401881369,0.0,,0.051098620833354015
1121347,1178,144581,35-39,M,24,220581,31,57.37,1,1,0.00014053794297786302,0.03225806451612903,57.37,0.017430712916158272
1121350,1178,144582,35-39,M,25,75804,10,17.36999965,2,1,0.00013191915993878952,0.1,17.36999965,0.11514105010359053
1121352,1178,144582,35-39,M,25,368986,59,100.289999,0,0,0.0001598976654940838,0.0,,0.0
1121353,1178,144582,35-39,M,25,28194,3,3.709999919,2,0,0.00010640561821664184,0.0,,0.5390835697212316
1121355,1178,144583,35-39,M,26,99961,14,23.2099998,1,0,0.0001400546213023079,0.0,,0.04308487757936129
1121359,1178,144583,35-39,M,26,7573,0,0.0,1,0,0.0,,,
1121361,1178,144584,35-39,M,27,685781,103,177.8899992,10,1,0.00015019372073592007,0.009708737864077669,177.8899992,0.05621451484047227
1121364,1178,144584,35-39,M,27,274222,43,66.7700001,2,1,0.0001568072583527215,0.023255813953488372,66.7700001,0.029953571918595816
1121365,1178,144584,35-39,M,27,110503,25,32.67999995,4,0,0.0002262382016777825,0.0,,0.12239902099510253
1121367,1178,144585,35-39,M,28,1447755,233,420.5799983,11,8,0.00016093883288263554,0.034334763948497854,52.5724997875,0.02615435837287177
1121368,1178,144585,35-39,M,28,358987,52,87.55000067,1,0,0.00014485204199594972,0.0,,0.011422044458563452
1121369,1178,144585,35-39,M,28,826205,125,232.3700008,5,1,0.00015129417033302872,0.008,232.3700008,0.021517407508654617
1121370,1178,144585,35-39,M,28,550954,84,150.1400012,3,0,0.000152462819037524,0.0,,0.019981350579608228
1121372,1178,144585,35-39,M,28,378350,55,96.48000073,4,0,0.0001453680454605524,0.0,,0.04145936950388329
1121373,1178,144586,35-39,M,29,492784,56,95.5100013,7,4,0.0001136400532484821,0.07142857142857142,23.877500325,0.07329075389720469
1121374,1178,144586,35-39,M,29,327158,43,72.3100003,6,2,0.00013143496414576444,0.046511627906976744,36.15500015,0.08297607488739009
1121375,1178,144586,35-39,M,29,9921,0,0.0,1,0,0.0,,,
1121377,1178,144586,35-39,M,29,59390,5,9.209999919,5,3,8.418925745074928e-05,0.6,3.069999973,0.5428881698125887
1121378,1178,144586,35-39,M,29,1040330,147,254.2500038,13,2,0.0001413013178510665,0.013605442176870748,127.1250019,0.05113077603029715
1121379,1178,144587,35-39,M,30,49422,6,11.17000031,1,0,0.00012140342357654485,0.0,,0.08952551228711648
1121380,1178,144587,35-39,M,30,131091,18,34.23000026,3,1,0.00013730919742774102,0.05555555555555555,34.23000026,0.08764241826505906
1121381,1178,144587,35-39,M,30,95691,15,25.26000011,1,1,0.00015675455371978557,0.06666666666666667,25.26000011,0.03958828169617138
1121390,1178,144588,35-39,M,31,15513,1,1.289999962,1,0,6.44620640752917e-05,0.0,,0.7751938212847792
1121391,1178,144589,35-39,M,32,382537,63,113.9900012,4,3,0.00016468995156024123,0.047619047619047616,37.99666706666667,0.03509079706896257
1121394,1178,144589,35-39,M,32,461356,64,121.0999982,6,3,0.0001387215079027909,0.046875,40.36666606666667,0.04954583062908749
1121395,1178,144589,35-39,M,32,392541,53,98.70000017,3,2,0.00013501774336948242,0.03773584905660377,49.350000085,0.03039513672576319
1121398,1178,144590,35-39,M,36,35088,5,8.800000072,1,1,0.00014249886000911993,0.2,8.800000072,0.11363636270661158
1121400,1178,144590,35-39,M,36,53933,6,9.929999948,3,1,0.00011124914245452691,0.16666666666666666,9.929999948,0.3021148052074491
1121403,1178,144591,35-39,M,63,228861,33,53.38999939,4,2,0.0001441923263465597,0.06060606060606061,26.694999695,0.07492039793409708
1121405,1178,144591,35-39,M,63,20959,2,3.769999981,1,1,9.542440001908489e-05,0.5,3.769999981,0.26525199072673417
1121410,1178,144592,35-39,M,64,24992,2,3.190000057,1,0,8.002560819462228e-05,0.0,,0.31347961822309145
1121411,1178,144592,35-39,M,64,100351,15,24.17999995,2,1,0.00014947534155115546,0.06666666666666667,24.17999995,0.08271298610982834
1121412,1178,144592,35-39,M,64,292448,43,76.89999968,2,1,0.00014703468650837073,0.023255813953488372,76.89999968,0.02600780244892714
1121413,1178,144592,35-39,M,64,65060,7,14.5200001,1,1,0.00010759299108515216,0.14285714285714285,14.5200001,0.06887052294166306
1121414,1178,144592,35-39,M,64,133316,21,36.17000055,2,0,0.00015752047766209607,0.0,,0.05529444206768198
1121415,1178,144593,35-39,M,65,113501,26,38.44000077,5,4,0.00022907287160465545,0.15384615384615385,9.6100001925,0.13007283818532556
1121418,1178,144593,35-39,M,65,192810,41,61.92999995,4,3,0.0002126445723769514,0.07317073170731707,20.643333316666666,0.06458905220780643
1121421,1178,144594,35-39,M,2,233404,43,70.4100008,2,1,0.00018422991893883567,0.023255813953488372,70.4100008,0.028405055777246915
1121422,1178,144594,35-39,M,2,128843,24,37.5999999,2,0,0.00018627321623991992,0.0,,0.053191489503168855
1121423,1178,144594,35-39,M,2,63564,12,20.59000027,2,0,0.00018878610534264677,0.0,,0.09713453005214555
1121425,1178,144594,35-39,M,2,85970,14,24.78000021,1,1,0.00016284750494358497,0.07142857142857142,24.78000021,0.04035512475889523
1121428,1178,144595,35-39,M,7,131232,16,29.53999937,1,1,0.000121921482565228,0.0625,29.53999937,0.03385240424262067
1121429,1178,144595,35-39,M,7,152454,22,37.84999979,1,1,0.0001443058233959096,0.045454545454545456,37.84999979,0.026420079406822106
1121430,1178,144595,35-39,M,7,28989,2,2.290000021,1,0,6.899168650177653e-05,0.0,,0.4366812187029233
1121433,1178,144596,35-39,M,66,80248,15,24.1900003,1,1,0.00018692054630645,0.06666666666666667,24.1900003,0.0413393959321282
1121437,1178,144596,35-39,M,66,38580,5,8.519999981,1,0,0.00012960082944530845,0.0,,0.11737089228052194
1121439,1178,144597,40-44,M,10,621591,91,163.36,5,1,0.00014639851606603057,0.01098901098901099,163.36,0.030607247796278155
1121440,1178,144597,40-44,M,10,250499,36,58.14000005,3,1,0.00014371314855548325,0.027777777777777776,58.14000005,0.05159958715892709
1121442,1178,144597,40-44,M,10,131637,18,29.30999982,2,1,0.0001367396704573942,0.05555555555555555,29.30999982,0.06823609731431243
1121443,1178,144597,40-44,M,10,463813,69,116.3399996,4,2,0.00014876685215808958,0.028985507246376812,58.1699998,0.034381983958679675
1121444,1178,144597,40-44,M,10,211767,35,60.89999914,5,1,0.0001652759872879155,0.02857142857142857,60.89999914,0.08210180739913883
1121446,1178,144598,40-44,M,15,163181,26,40.02000093,1,1,0.00015933227520360826,0.038461538461538464,40.02000093,0.024987505666207388
1121451,1178,144599,40-44,M,16,1117385,147,260.0699984,11,2,0.00013155716248204513,0.013605442176870748,130.0349992,0.04229630510121925
1121452,1178,144599,40-44,M,16,1663441,205,359.4700001,17,6,0.00012323851582352486,0.02926829268292683,59.91166668333333,0.04729184631616217
1121453,1178,144599,40-44,M,16,455248,54,105.7099996,5,2,0.00011861666608090535,0.037037037037037035,52.8549998,0.04729921501201103
1121454,1178,144599,40-44,M,16,75589,6,10.66000009,1,1,7.93766288745717e-05,0.16666666666666666,10.66000009,0.09380862960199093
1121455,1178,144599,40-44,M,16,594267,82,143.3000009,3,2,0.000137985114435094,0.024390243902439025,71.65000045,0.020935101054838864
1121456,1178,144599,40-44,M,16,315281,35,65.02999854,1,0,0.00011101208128621769,0.0,,0.01537751841382711
1121464,1178,144601,40-44,M,19,363456,71,117.5599997,7,1,0.000195346892058461,0.014084507042253521,117.5599997,0.05954406275827848
1121466,1178,144601,40-44,M,19,438983,81,143.4300001,3,1,0.00018451739589004585,0.012345679012345678,143.4300001,0.02091612631882024
1121467,1178,144601,40-44,M,19,42563,5,9.659999847,1,1,0.00011747292249136574,0.2,9.659999847,0.10351967037665731
1121469,1178,144602,40-44,M,20,399035,75,124.7999995,7,3,0.00018795343766837497,0.04,41.599999833333335,0.05608974381446211
1121471,1178,144602,40-44,M,20,304680,59,98.55000019,3,0,0.00019364579230668241,0.0,,0.03044140024572434
1121472,1178,144602,40-44,M,20,140596,23,40.77000022,1,0,0.00016358929130273978,0.0,,0.024527838965020247
1121473,1178,144602,40-44,M,20,439986,80,134.8799999,4,3,0.00018182396712622674,0.0375,44.959999966666665,0.029655990532069982
1121474,1178,144602,40-44,M,20,75803,11,19.3599999,2,2,0.00014511299025104547,0.18181818181818182,9.67999995,0.10330578565757122
1121477,1178,144603,40-44,M,21,7073,0,0.0,1,0,0.0,,,
1121481,1178,144604,40-44,M,22,153586,28,43.01000035,2,0,0.00018230828330707225,0.0,,0.04650081338583389
1121482,1178,144604,40-44,M,22,180815,31,42.62999976,1,0,0.00017144595304593093,0.0,,0.023457659057702047
1121483,1178,144604,40-44,M,22,253169,51,75.78999984,1,0,0.000201446464614546,0.0,,0.01319435284484888
1121484,1178,144604,40-44,M,22,34453,5,7.710000038,1,1,0.00014512524308478217,0.2,7.710000038,0.12970168548266353
1121487,1178,144605,40-44,M,23,51550,8,14.03999984,1,0,0.00015518913676042676,0.0,,0.07122507203675296
1121489,1178,144605,40-44,M,23,110018,24,39.85999966,1,0,0.00021814612154374738,0.0,,0.025087807539635087
1121493,1178,144606,40-44,M,24,137584,21,36.77999961,1,0,0.00015263402721246656,0.0,,0.027188689793463543
1121497,1178,144606,40-44,M,24,209825,30,54.86999953,1,0,0.0001429762897652806,0.0,,0.01822489536296156
1121499,1178,144607,40-44,M,25,264222,63,87.7899996,1,1,0.0002384358607534573,0.015873015873015872,87.7899996,0.011390819051786395
1121510,1178,144608,40-44,M,26,31202,5,6.730000019,1,0,0.00016024613806807256,0.0,,0.14858840968452008
1121511,1178,144609,40-44,M,27,252991,49,76.83999932,3,0,0.00019368277922930064,0.0,,0.03904216588428778
1121514,1178,144609,40-44,M,27,56265,9,15.53999972,1,0,0.00015995734470807785,0.0,,0.06435006550952499
1121523,1178,144611,40-44,M,29,76923,11,17.67000008,2,2,0.000143000143000143,0.18181818181818182,8.83500004,0.11318619077221871
1121524,1178,144611,40-44,M,29,209332,30,49.60000014,3,1,0.00014331301473257793,0.03333333333333333,49.60000014,0.06048387079702133
1121525,1178,144611,40-44,M,29,214094,31,53.26999903,1,0,0.00014479621101011705,0.0,,0.018772292438692016
1121526,1178,144611,40-44,M,29,526209,85,126.9299996,3,2,0.00016153277500004752,0.023529411764705882,63.4649998,0.023635074524966753
1121527,1178,144611,40-44,M,29,741143,120,179.620001,4,1,0.00016191207364840522,0.008333333333333333,179.620001,0.022269234927796266
1121528,1178,144611,40-44,M,29,172827,25,38.42000043,2,0,0.0001446533238440753,0.0,,0.05205622013575808
1121530,1178,144612,40-44,M,30,188873,38,58.5999999,1,1,0.0002011933945031847,0.02631578947368421,58.5999999,0.01706484644550315
1121532,1178,144612,40-44,M,30,123126,25,39.72999978,2,1,0.000203044036190569,0.04,39.72999978,0.050339793885596645
1121535,1178,144613,40-44,M,31,77794,14,19.11000001,1,1,0.00017996246497159165,0.07142857142857142,19.11000001,0.05232862372981233
1121541,1178,144614,40-44,M,32,56630,9,15.81000018,1,1,0.00015892636411795867,0.1111111111111111,15.81000018,0.0632511061742442
1121544,1178,144614,40-44,M,32,400844,85,140.9700022,4,2,0.0002120525690792428,0.023529411764705882,70.4850011,0.02837483108161574
1121545,1178,144614,40-44,M,32,208572,36,60.76000023,2,1,0.00017260226684310455,0.027777777777777776,60.76000023,0.03291639223879575
1121548,1178,144615,40-44,M,36,59004,8,13.51000011,1,0,0.00013558402820147786,0.0,,0.07401924440102761
1121551,1178,144615,40-44,M,36,196253,32,55.10000002,1,0,0.0001630548322828186,0.0,,0.018148820320091172
1121554,1178,144616,40-44,M,63,51858,8,12.63000011,1,1,0.0001542674225770373,0.125,12.63000011,0.07917656304755172
1121557,1178,144616,40-44,M,63,280764,49,81.36000025,2,1,0.00017452379934749469,0.02040816326530612,81.36000025,0.024582104152586947
1121561,1178,144617,40-44,M,64,63660,11,16.47000003,1,1,0.00017279296261388626,0.09090909090909091,16.47000003,0.06071645404848247
1121562,1178,144617,40-44,M,64,109289,19,31.02999997,1,0,0.00017385098225804977,0.0,,0.03222687724675496
1121568,1178,144618,40-44,M,65,188440,40,60.72999966,2,1,0.00021226915729144556,0.025,60.72999966,0.03293265290955215
1121571,1178,144619,40-44,M,2,212496,44,74.83000135,2,1,0.000207062721180634,0.022727272727272728,74.83000135,0.02672724794759074
1121572,1178,144619,40-44,M,2,32574,5,7.480000019,1,0,0.00015349665377294776,0.0,,0.13368983923260602
1121575,1178,144619,40-44,M,2,128595,23,36.4800005,1,1,0.00017885609860414478,0.043478260869565216,36.4800005,0.027412280326037822
1121577,1178,144620,40-44,M,7,242234,48,68.06000054,2,0,0.0001981555025306109,0.0,,0.029385835793882584
1121584,1178,144621,40-44,M,66,33154,5,7.879999995,1,1,0.00015081136514447728,0.2,7.879999995,0.12690355338001494
1121585,1178,144621,40-44,M,66,9773,1,1.460000038,1,0,0.00010232272587741738,0.0,,0.6849314890223311
1121589,1178,144622,45-49,M,10,464036,77,123.5500004,3,1,0.00016593540156367178,0.012987012987012988,123.5500004,0.024281667262544177
1121590,1178,144622,45-49,M,10,478480,75,135.7500012,3,1,0.00015674636348436715,0.013333333333333334,135.7500012,0.02209944731845792
1121592,1178,144622,45-49,M,10,428812,66,116.8800001,4,2,0.00015391360316409055,0.030303030303030304,58.44000005,0.034223134809870694
1121593,1178,144622,45-49,M,10,1177535,221,365.6600009,15,3,0.00018768019634235925,0.013574660633484163,121.88666696666667,0.04102171405972887
1121594,1178,144622,45-49,M,10,426500,72,128.2799988,4,1,0.00016881594372801875,0.013888888888888888,128.2799988,0.031181790126427723
1121597,1178,144623,45-49,M,15,54237,7,10.77999985,2,1,0.00012906318564817376,0.14285714285714285,10.77999985,0.18552875953889741
1121598,1178,144623,45-49,M,15,506916,89,133.6999986,2,2,0.0001755714950800527,0.02247191011235955,66.8499993,0.014958863283039707
1121599,1178,144623,45-49,M,15,250960,42,64.87999952,2,0,0.0001673573477845075,0.0,,0.030826140795261216
1121601,1178,144624,45-49,M,16,2286228,353,603.380002,16,7,0.000154402797971156,0.019830028328611898,86.19714314285714,0.02651728586788662
1121602,1178,144624,45-49,M,16,915451,125,220.559999,6,1,0.00013654471948799007,0.008,220.559999,0.02720348216904009
1121603,1178,144624,45-49,M,16,159478,20,33.89999998,3,1,0.0001254091473432072,0.05,33.89999998,0.08849557527344873
1121605,1178,144624,45-49,M,16,1228924,190,318.9700032,6,3,0.00015460679423625871,0.015789473684210527,106.32333440000001,0.018810546257661386
1121606,1178,144624,45-49,M,16,938283,134,248.6400001,7,2,0.00014281405503456846,0.014925373134328358,124.32000005,0.028153153141830294
1121607,1178,144625,45-49,M,18,154572,26,40.93000007,1,1,0.0001682064021944466,0.038461538461538464,40.93000007,0.024431956957971245
1121609,1178,144625,45-49,M,18,378171,70,109.2500008,1,0,0.00018510144881548295,0.0,,0.00915331801077662
1121612,1178,144625,45-49,M,18,468749,84,134.1199975,6,1,0.00017920038229414888,0.011904761904761904,134.1199975,0.04473605809603448
